ep_num,title,pub_date,pub_datetime,duration,description,explicit,keywords,scraped_date
191,"Ep. #191 - Men, Women & Children",2015-11-14,2015-11-14T15:09:12Z,91.7,"Think you're too good for the Oxford comma, Men, Women & Children? WELL WE'RE TOO GOOD FOR YOU. Meanwhile Stu explains ""X-Men nudity,"" Dan makes a call for an annotated Flop House, and Elliott explains the music your kids' kids are gonna love. Oh, and also there's a BIG ANNOUNCEMENT.
Movies recommended in this episode:
SpectreGrandmaThe Ipcress FileRazorback
 ]]>",yes,,2017-12-11
190,Ep. #190 - Ouija,2015-10-31,2015-10-31T13:49:55Z,93.21666666666667,"Every Shocktober must come, sadly, to an end, but not without our longest (and best?) episode of the month. Dan Macabre, Booart Skellington, and Elliott Killin' are joined by Hellie Haglund to discuss ""Ouija,"" the movie that captures the thrill of moving a piece of wood across a board. Meanwhile Stuart discovers the double-meaning to House II, Dan expands his masterful celebrity impression repertoire, which turns the tables on interrupting Elliott, and Hallie insists that Ingmar Bergman was a breast man.Movies recommended in this episode:SecondsCreepMy Best FiendGinza CosmeticsThanks for all the inquiries about the health of Lulu, Dan's cat. Unfortunately, he and Sarah had to put her to sleep after 12 love-filled years. Her suffering is over, and now she's sniffing Hallie's boots in heaven. We miss her.]]>",yes,,2017-12-11
189,Ep. #189 - Deliver Us from Evil,2015-10-17,2015-10-17T16:23:59Z,89.5,No show notes because Dan is busy nursing a sick cat.]]>,yes,,2017-12-11
NA,The Great Switcheroo! Adventure Zone Flop House Takeover,2015-10-10,2015-10-10T13:00:00Z,65.26666666666667,"As part of the MaxFun Great Switcheroo, Justin, Travis, Griffin, and Merle McElroy of The Adventure Zone have taken on Leprechaun: Origins. Meanwhile, if you want to hear the Original Peaches (plus guest star Zhubin Parang) you can find them playing D&D over at The Adventure Zone!]]>",yes,,2017-12-11
188,Ep. #188 - Unfriended,2015-10-03,2015-10-03T15:14:47Z,76.5,"It's the most magical time of the year! SHOCKTOBER! And this year we're kicking off with the millenials-on-a-computer-screen shocker ""Unfriended."" Meanwhile, Dan reads movie ad copy, Elliott talks Quidditch injuries, and Stuart reveals his poop fears.Movies recommended in this episode:The VisitThe Leopard ManThe Late Show]]>",yes,,2017-12-11
187,Ep. #187 - Fateful Findings,2015-09-19,2015-09-19T12:00:00Z,81.88333333333334,No show notes on account of Emmys.]]>,yes,,2017-12-11
186,Ep. #186 - Guardian of the Highlands,2015-09-05,2015-09-05T13:00:00Z,86.96666666666667,No show notes this week.]]>,yes,,2017-12-11
185,Ep. #185 - Grace of Monaco,2015-08-22,2015-08-22T14:07:35Z,79.48333333333333,"Straight from Cannes to Lifetime (TM), it's the Grace Kelly biopic, Grace of Monaco. Meanwhile Elliott has a surprisingly deep well of Saved by the Bell knowledge, Dan speculates about Curly's gold, and Stuart finds a new way to leave Dan out of things.Movies recommended in this episode:The DropProject NimObvious Child]]>",yes,,2017-12-11
184,Ep. #184 - Drive Hard,2015-08-08,2015-08-08T12:12:45Z,74.66666666666667,"Take two faded stars, put them in an Aussie C-picture, and encourage them to improvise wildly, and what do you get? The oddly compelling Drive Hard. Meanwhile Elliott improves various movies by adding a little vitamin C(age), Dan reveals what the H.P. in H.P. Lovecraft stands for, and Stuart almost gets Billy Joel lyrics right.Movies recommended in this episode:My Brilliant CareerBreaker MorantThe Dirty DozenThe Interview (1998)]]>",yes,,2017-12-11
NA,The Flop House EXTRA:  Best of the First 75 Episodes,2015-08-01,2015-08-01T19:04:17Z,53.38333333333333,"Some of the top bits and tangents from the first 75 episodes, suggested by fans. Apologies for the sound quality on some of these -- it was early on and we were learning.]]>",yes,,2017-12-11
183,Ep. #183 - Left Behind,2015-07-25,2015-07-25T13:00:00Z,78.46666666666667,Show notes canceled on account of SUMMER.]]>,yes,,2017-12-11
182,Ep. #182 - Strange Magic,2015-07-11,2015-07-11T15:21:42Z,67.68333333333334,"In this episode, Jordan Morris of terrific MaxFun sister podcast Jordan, Jesse, Go! stops by to co-host while Elliott's in England, a move he immediately regretted when we watched Strange Magic. Meanwhile, Dan explains the proper way to drink beer, Stuart evinces his disdain for improv, and Jordan displays his surprisingly deep knowledge of Three Ninjas.
Movies recommended in this episode:The Super CopsThe OvernightResults]]>",no,,2017-12-11
181,Ep. #181 - Jupiter Ascending,2015-06-27,2015-06-27T15:52:00Z,72.93333333333334,"Will the guys who liked Speed Racer also enjoy the Wachowski sibling's most recent critical flop, Jupiter Ascending? Meanwhile Elliott debuts his new bumper sticker, Dan boringly digresses about The Three Investigators, and Stuart explains why, when incarcerating someone, you should really take their rocket boots.Movies recommended in this episode:CreepFlash GordonBarbarellaThe Visitor]]>",yes,,2017-12-11
180,Ep. #180 - CBGB,2015-06-13,2015-06-13T13:00:00Z,70.51666666666667,"Detailed show notes abandoned this week, as Dan and Elliott are winging their way to Montreal for a wedding!]]>",yes,,2017-12-11
179,Ep. #179 - Mortdecai,2015-05-30,2015-05-30T16:40:13Z,79.43333333333334,"Hoo boy does Johnny Depp certainly have a mustache in Mortdcai!  Meanwhile Dan reads copy off a beer for some reason, Elliott invites George Lucas to stop by, and Stuart recommends a surprising film.Movies recommended in this episode:Mad Max: Fury RoadNeed for SpeedStuart Wellington mystery recommendation]]>",yes,,2017-12-11
178,Ep. #178 - 50 Shades of Grey,2015-05-16,2015-05-16T13:30:00Z,76.01666666666667,"In the words of Homer Simpson, we've got a hankerin' for some spankerin', as we discuss 50 Shades of Grey.  Meanwhile Stuart delivers a eulogy for the rappin' granny, Elliott explains the laziness of British elocution, Dan reveals a porn tale from his past, and we include perhaps our best outtakes ever.Movies recommended in this episode:What We Do in the ShadowsLucyDownhill Racer]]>",yes,,2017-12-11
177,The Flop House: Episode #177 - Dracula: Untold,2015-05-02,2015-05-02T16:37:35Z,73.91666666666667,"We've seen him 3D, but are we ready for Dracula: Untold? Meanwhile Stuart demonstrates his innovative mixology, and Elliot and Dan reveal the surprising Dracula-centric details of the Mad Men finale.Movies recommended in this episode:Donnie BrascoSpringDracula: Pages from a Virgin's Diary]]>",yes,,2017-12-11
176,Ep. #176 - The Boy Next Door,2015-04-18,2015-04-18T15:23:54Z,75.93333333333334,"It's the moment that the bad movie cognoscenti have been waiting for, as we discuss The Boy Next Door. Meanwhile, Stuart explains the ""character"" he plays, Dan becomes a proponent of the female gaze, and Elliott describes some of the lesser-known sexually explicit Disney cartoons of the 60's.Movies recommended in this episode:CitizenfourFaultsIt Follows]]>",yes,,2017-12-11
175,Ep. #175 - Winter's Tale,2015-04-04,2015-04-04T14:12:23Z,76.51666666666667,"We return to the ""romantic fantasy"" genre that served us so well (?) with Upside Down as we discuss the Colin Farrell vehicle, Winter's Tale. Meanwhile, Dan explains Aerosmith's magic powers, Elliott implores a horse to help him make his booty call, and Stuart wonders whether he was the one in Spaceballs.
Movies recommended in this episode:Run All NightIt FollowsLove Affair, or the Case of the Missing Switchboard Operator]]>",yes,,2017-12-11
174,Ep. #174 - That Awkward Moment,2015-03-21,2015-03-21T16:12:53Z,78.66666666666667,"It's the MaxFun drive! And, though Stu is in Puerto Rico, we pulled out the big guns with a return appearance by Hallie Haglund! She adds some much needed perspective to the asshole-dude-based RomCommery of That Awkward Moment. Meanwhile Elliott reveals his hatred of smooth men who have a lot of sex, Dan is, yet again, accused of racism, and Hallie can't get over the similarity between our lead actress and farts.Movies recommended in this episode:Cold in JulyAll Good ThingsMan is Not a Bird]]>",yes,,2017-12-11
173,Ep. #173 - Transcendence,2015-03-07,2015-03-07T16:18:27Z,70.86666666666666,"Turns out that being Christopher Nolan's cinematographer is not the same thing as being Christopher Nolan, as we found out when we endured Transcendence. Meanwhile Elliott explains Dan's unusual way of reading, Stuart has a Transmorphers flashback, and Dan sings a little cow opera.
Movies recommended in this episode:The Evil ClergymanThe Woman on the BeachSunshine]]>",yes,,2017-12-11
172,Episode #172 - Dorothy's Return,2015-02-21,2015-02-21T17:50:46Z,98.2,"There's just something about a terrible kids' movie that brings out the best (?) in us, so we dive headfirst into the CGI flop Legends of OZ: Dorothy's Return. Meanwhile, Stuart gives important advice to our kidnapped listeners, Dan inadvertently pitches the new hit movie ""Uncatchable,"" and Bizzarro Elliott makes an appearance.
Movies and TV recommended in this episode:
SorcererWildLogan's Run]]>",yes,,2017-12-11
171,Episode #171 - No Good Deed,2015-02-07,2015-02-07T17:31:38Z,81.73333333333333,"Flop House repeat offender Idris Elba romances Taraji P. Henson in the Valentine's Day favorite No Good Deed. Wait, did we say ""romances?"" We meant ""terrorizes."" Meanwhile Elliott tells us of James Bond films of the future, Dan tries to play a game of Radio Zork, and Stuart introduces the new Sweet Amazing Candy Penis.Movies recommended in this episode:RomaHappy ChristmasCoherence]]>",yes,,2017-12-11
170,Episode #170 - Transformers: Age of Extinction,2015-01-24,2015-01-24T17:08:53Z,72.4,"We will never watch anything with nearly three hour bloat again, so enjoy the special snowflake that is us talking about the most recent Bayhem, Transformers: Age of Extinction. Meanwhile, Elliott explains how to find a Transformer's clitoris, Stuart keeps on Castle Freakin' on, and sleepy Dan (sort of) returns.Movies recommended in this episode:Winter LightZRock N Roll Nightmare]]>",yes,,2017-12-11
169,Episode #169 - Teenage Mutant Ninja Turtles LIVE,2015-01-10,2015-01-10T17:10:13Z,76.71666666666667,"Recorded on 1/9/2015 in front of a live, sold out crowd in The Bell House in Gowanus, Brooklyn.
A huge thanks to Mr. Matt Carman (1/2 of the excellent zine ""I Love Bad Movies"") for recording the show and making sure we sound as good as we do. ]]>",yes,,2017-12-11
168,Episode #168 - Rage,2014-12-27,2014-12-27T13:50:05Z,72.63333333333334,"Merry Cagemas everyone! The store was all out of Left Behind (well... it hasn't been released to video or streaming yet), so we got you a Rage. We hope you're not too disappointed. Meanwhile Elliott reads the Looney Tunes dinner specials, Dan reveals the medical source of his word-slurring, and Stuart just can't stop chewing. Movies recommended in this episode:NightcrawlerFoxcatcherFor a Few Dollars More9 Deaths of the Ninja]]>",yes,,2017-12-11
167,Episode #167 - From Justin to Kelly,2014-12-13,2014-12-13T16:22:05Z,73.26666666666667,"Song of the autumn contest winner Jason MacIssac decreed that we should be subjected to legendary season-one-of-American-Idol ancillary flop From Justin to Kelly. Did he take it easy on us, or is there now a bounty on his head? Meanwhile Stuart introduces his innovative new restaurant concept, and Elliott murders Dan on air. 
Movies recommended in this episode:Inherent ViceThe Hobbit: Battle of the Five ArmiesNine Days of One Year]]>",yes,,2017-12-11
166,Episode #166 - Pompeii,2014-11-29,2014-11-29T16:54:37Z,68.31666666666666,"A returning Flop House director guides a cast of returning Flop House stars in an eruption of mediocrity named Pompeii. Meanwhile Stu asks a provocative question about Cenobites, Elliott reveals an early draft of a Robert Louis Stevenson classic, and Dan debuts his new hit character.
Movies recommended in this episode:VolcanoHouseboundThe HurricaneThe Chant of Jimmie Blacksmith]]>",yes,,2017-12-11
165,The Flop House_ Episode #165 - Robocop (2014),2014-11-15,2014-11-15T15:00:58Z,70.6,"Detailed show notes canceled on account of Dan being sick with Mongolian death flu.
Movies recommended in this episode:The Woman ChaserShort Term 12Phase IVJohn Wick]]>",yes,,2017-12-11
164,The Flop House: Episode #164 - 300: Rise of an Empire,2014-11-01,2014-11-01T14:00:00Z,67.91666666666667,"Thus  we enter November, the month known for having ""No"" theme. And, appropriately, we watched one of the most generic of modern action sequels, 300: Rise of an Empire. Meanwhile, Elliott lectures on Noid avoidance, Dan makes a public apology relating to one type of music and attacks another, and Stu makes an exciting announcement for enjoyers of comical books.]]>",yes,,2017-12-11
163,The Flop House: Episode #163 - Dracula 3D,2014-10-18,2014-10-18T15:42:05Z,79.13333333333334,"Shocktober continues/ends with Dario Argento totally forgetting everything he knew about filmmaking (and we don't even like him that much) with Dracula 3D. Meanwhile, Dan reveals the alternate, director's cut ending to Escape (The Pina Colada Song), Elliott out-pervs the pervazoid with his demands for more nudity, and Stuart once again astounds with his facility for accents.
Movies recommended in this episode:Shadow of the VampireDuelThe Hitcher]]>",yes,,2017-12-11
162,The Flop House: Episode #162 - The Quiet Ones,2014-10-04,2014-10-04T13:49:36Z,90.98333333333333,"BOOOOOGENS! Welcome to the first episode of SHOCKTOBER 2014 (and the first episode officially under our new podcast network, MaxFun). And because we would never Halloween trick you, instead we're treating you to a guest appearance by Hallie Haglund, sitting in with the OP's, to discuss The Quiet Ones. Meanwhile, Elliott lists all the great MaxFun podcasts, Stuart once again shows his ignorance of all things Internet, and Hallie puts Dan in his place.
Movies and TV recommended in this episode:
From BeyondThe ReturnedWitchboardThe Hidden]]>",yes,,2017-12-11
161,The Flop House: Episode #161 - A Talking Cat!?!,2014-09-20,2014-09-20T14:16:03Z,79.05,"Smalltember continues with perhaps the smallest movie we've ever covered, the bad movie new classic ""A Talking Cat!?!"" Meanwhile Stuart entertains the lizard representative of Harlem, Elliott gives helpful mnemonic devices for the major German directors, and Dan does some research into the pervy past of the movie's creative team.
Movies recommended in this episode:Intimate LightingThe GuestEnemy]]>",yes,,2017-12-11
160,The Flop House: Episode #160 - God's Not Dead,2014-09-06,2014-09-06T14:27:06Z,77.88333333333334,"The OP's are all back in action, celebrating the all-NEW made-up holiday of ""Smallvember."" First up, the Christsploitation film ""God's Not Dead"" filled with the straw-manniest straw men outside of a county fair.  Meanwhile Elliott and Detective Columbo disprove the flat Earth theory, Stuart reveals a surprising knowledge of the Christian rock genre, and Dan announces a new contest!
Movies recommended in this episode:Jodorowsky's DuneThe Last of SheilaThe One I Love]]>",yes,,2017-12-11
159,The Flop House: Episode #159 - Walking with Dinosaurs,2014-08-23,2014-08-23T13:00:00Z,76.63333333333334,"Thanks to his series of enraged tweets on the matter, we invited comedy writer and pop culture expert Kevin Maher on the show to discuss the enragingly anthropomorphized Walking with Dinosaurs. Meanwhile Dan pervazoids up the Crypt Keeper, Kevin unleashes his dad rage, and Stuart yet again shows his understanding of America's youth.Movies recommended in this episode:Sweeney Todd: The Demon Barber of Fleet Street (2007)Sweeney Todd: The Demon Barber of Fleet Street (1982)Into the Woods (American Playhouse, 1991)Drinking BuddiesCloudy with a Chance of Meatballs]]>",yes,"dan,kevin,geeks,out,with,dinosaurs,walking,stuart,wellington,mccoy,maher",2017-12-11
158,The Flop House: Episode #158 - Labor Day,2014-08-09,2014-08-09T14:14:59Z,68.36666666666666,"No movie has sexualized pastry so much since American Pie, yet somehow Labor Day is even less erotic than Jason Biggs balls-deep in apple filling. Meanwhile Stuart does some brilliant voice work, Dan loves the versatility of DVDs, and Elliott regales the world with Tales of Ruck.Movies recommended in this episode:The Crazies (1973)The Crazies (2010)Edge of TomorrowAlan Partridge]]>",yes,,2017-12-11
157,The Flop House: Episode #157 - The Legend of Hercules,2014-07-26,2014-07-26T15:45:17Z,69.48333333333333,"With audiences primed to be disappointed by a new Hercules movie in theaters, why not be like the Peaches and be disappointed by The Legend of Hercules in the comfort of your own home. Meanwhile Elliott tells us the secrets of the ancient Greek hamburger, Dan has uncanny recall for old Disney cartoons, and Stuart tells sad tales of British totty.Movies recommended in this episode:SnowpiercerThe Lego MovieThe Hunger Games: Catching Fire12 Years a SlaveMuppets Most Wanted Jack Ryan: Shadow RecruitDogtoothZ]]>",yes,,2017-12-11
156,The Flop House: Episode #156 - 3 Days to Kill,2014-07-12,2014-07-12T13:00:00Z,67.3,"Producer Luc Besson and director McG made a bet about the number of tones they could cram into 3 Days to Kill, and the audience lost. Meanwhile Elliott does his classic ""2000 Year-Old Killer"" routine, Dan gets more inappropriately sexual than ever before, Stu introduces the concept of a ""neck baby,"" and TVs Jessica Williams stops by, because why the heck not?Movies recommended in this episode:The LimeyThey Came TogetherObvious ChildThe Sea Wolf]]>",yes,,2017-12-11
155,The Flop House: Episode #155 - Last Vegas,2014-06-28,2014-06-28T13:00:00Z,70.8,"We discuss Last Vegas, which is, of course, a documentary from the far future about the time the elderly Original Peaches and friend went to Las Vegas. Meanwhile Dan unveils his totally original, copyrighted concept, Elliott reveals how he does creep research, and Stu pulls out a letters surprise.Movies recommended in this episode:Stop Making SenseLolaStakeland]]>",yes,,2017-12-11
154,"The Flop House: Episode #154 - I, Frankenstein ",2014-06-14,2014-06-14T14:16:27Z,72.68333333333334,"Yes, Elliott, it should be called I, Frankenstein's Monster, but that doesn't change the fact that we watched I, Frankenstein. Meanwhile Elliott reveals the secret sex fetishes of Archie Comics characters, we learn Stuart's nicknames, and Dan asks the big metaphysical questions.Movies recommended in this episode:The GrannyThe Wages of FearDeceptive Practice: The Mysteries and Mentors of Ricky JayWhat's the Matter With Helen?]]>",yes,,2017-12-11
153,The Flop House: Episode #153 - G.I. Joe: Retaliation,2014-05-31,2014-05-31T14:36:35Z,81.1,"Despite being one of the more nothing movies we've ever watched, we somehow crap out what we believe to be our longest episode with G.I. Joe: Retaliation. It's a living. Meanwhile, Dan and Elliott explain what ""G.I. Joe"" means, and develop President Ziggy, and Stuart reveals he's an evil land developer.Movies recommended in this episode:Raising CainVideodromeDeath Rides a Horse]]>",yes,,2017-12-11
152,The Flop House: Episode #152 - Easy Rider: The Ride Back,2014-05-17,2014-05-17T15:17:18Z,77.48333333333333,"We discuss Easy Rider: The Ride Back, an object lesson in why you should never let a movie's sequel rights lapse. Meanwhile Dan explains the Flop House fan caste system, Elliott puts the ""bar"" in barter, and Stuart knows nothing about robots.Movies recommended in this episode:Blade IIThe EastMy Dinner With Andre]]>",yes,,2017-12-11
151,The Flop House: Episode #151 - Any Which Way You Can,2014-05-03,2014-05-03T12:29:07Z,68.11666666666666,"1980 was a simpler time, when you could put Clint Eastwood together with an orangutan, not bother to come up with a story, and release it as a major motion picture called Any Which Way but Loose (check out We Hate Movies doing the first film in the ""Clint goes ape"" series, Every Which Way but Loose HERE). Meanwhile Dan runs through several impeccable celebrity impressions, Elliott explains a rare sex act, and Stu discusses what orangutans did to get orangutan news before Google alerts.Movies recommended in this episode:Blue RuinI Saw the DevilShock Corridor]]>",yes,"dan,comedy,movies,can,you,humor,review,bad,stuart,way,which,any,clint,eastwood,wellington,elliott,mccoy,orangutan,kalan",2017-12-11
150,The Flop House: Episode #150 - Grudge Match,2014-04-19,2014-04-19T14:00:00Z,67,"Hey remember those DeNiro and Stallone boxing movies you loved? This is also... a movie.
We talk about Grudge Match, the movie that pretends DeNiro has a chance against steroidal Stallone. Meanwhile Dan discusses Kevin Hart's need to do only Kevin-branded movies, Elliott uncovers Sean Connery's strange belief he's in every movie, and one of Stu's relatives makes an unexpected appearance. Movies recommended in this episode:The Set-UpUnder the SkinThe Raid 2]]>",yes,"dan,film,comedy,movies,humor,match,review,bad,grudge,stuart,wellington,elliott,mccoy,stallone,deniro,kalan",2017-12-11
149,The Flop House: Episode #149 - Paranoia,2014-04-05,2014-04-05T13:53:53Z,66.41666666666667,"Han Solo vs. Commissioner Gordon sounds awesome, until you realize the star of Paranoia is actually a Hemsworth brother. And not the good one. Meanwhile Elliott doubles down on the size of Gary Oldman's penis, Stuart disturbs us by talking about intimate times and Dan introduces the notion of a California Raisins fetish. A note: in this episode Dan confuses Baba Yaga with Strega Nona. Movies recommended in this episode:The Grand Budapest HotelThe VisitorThe Sweet Smell of Success]]>",yes,"dan,film,comedy,movies,humor,review,bad,stuart,wellington,elliott,mccoy,paranoia,hemsworth,kalan",2017-12-11
148,The Flop House: Episode #148 - Gangster Squad,2014-03-22,2014-03-22T12:54:33Z,68.3,"Uh, one question, boss: Doesn't Gangster Squad kind of sound like WE'RE the Gangsters?We return to a big, old-fashioned Hollywood flop with Gangster Squad, the movie that takes a bunch of good actors and a promising director and churns out a film thats absurd and deadly dull by turns. Meanwhile Elliott gives Hoagie Carmichael gift advice, Stuart comes out for cast awareness, and Dan is tired and really doesn't keep up his end of the co-hosting duties. This episode brought to you by the letter ""H.""Movies recommended in this episode:The Roaring TwentiesThe Friends of Eddie CoyleManhunterGrand Piano]]>",yes,"dan,film,comedy,movies,humor,review,bad,squad,stuart,wellington,elliott,mccoy,gangster,kalan",2017-12-11
147,The Flop House: Episode #147 - Devil's Pass AND Awards Floptacular,2014-03-08,2014-03-08T13:53:23Z,67.81666666666666,"The solution to ""Devil's Kidney Stone.""
In which Dan makes the mistake of thinking that, because Renny Harlin directed Devil's Pass, it would be crazy and weird, rather than draggy and significantly more boring than reading the Wikipedia page about the real Dyatlov Pass incident. Then, we forgo letters and recommendations to offer a condensed version of our usual Awards Floptacular, because no one (including us) really cared much about the Awards Floptacular anyway.]]>",yes,"dan,film,devils,comedy,movies,humor,academy,awards,reviews,pass,oscars,bad,stuart,wellington,elliott,mccoy,renny,kalan,harlin,floptacular",2017-12-11
146,The Flop House: Episode #146 - B*A*P*S,2014-02-22,2014-02-22T13:55:29Z,69.73333333333333,"Sort of like M*A*S*H, but not about the army and terrible.Consider our debt to ""He's the Housecat (Arthur's Theme)"" music video contest winner Dan Costales paid in full! Was it worth it Dan? Was if worth the pain you caused, making us watch the pre-Oscar Halle Berry racist stereotype comedy ""B*A*P*S?"" Meanwhile Elliott continually implies Martin Landau is a vampire, Stuart reveals how all males are sexually threatened by him, and Dan suggests that the Crypt Keeper should've come up with a better B*A*P*S twist. Movies recommended in this episode:The LEGO MovieBeauty is Embarrassing The Sea WolfThe Professionals]]>",yes,"dan,the,contest,stuart,winner,wellington,elliott,mccoy,housecat,hes,kalan,baps",2017-12-11
145,The Flop House: Episode #145 - R.I.P.D.,2014-02-08,2014-02-08T16:50:31Z,70.46666666666667,"Ryan Reynolds' abs are RIPD like lettuce.
We ease Elliott back into the Flop House groove with a movie right in our wheelhouse: the Men in Black/Ghostbusters-lite disaster R.I.P.D. Meanwhile Dan introduces the concept of ghost hats, Elliott uses the new recording space for its foley possibilities, Stu rails against shark-drummer racism, and the whole gang does their impeccable Boston accents.Movies recommended in this episode:Who's That Knocking at My DoorSudden DeathRay Harryhausen: Special Effects TitanCaptain Phillips]]>",yes,"dan,film,comedy,movies,movie,humor,review,bad,stuart,wellington,elliott,mccoy,kalan,ripd",2017-12-11
144,The Flop House: Episode #144 - Temptation: Confessions of a Marriage Counselor,2014-01-25,2014-01-25T16:46:00Z,58.93333333333333,"First confession: she peed in the pool.
Hallie closes out her monthlong residency subbing for the newly-dad-ified Elliott with a doozy. It's Tyler Perry's Temptation: Confessions of a Marriage Counselor. Meanwhile Stu can't seem to pronounce Kim Kardashian correctly, Dan advertises his new calendar concern, and Hallie outlines a proper musical exercise routine.
Media recommended in this episode:True DetectiveYou're NextLovelace]]>",yes,"dan,of,perry,film,comedy,movie,marriage,a,humor,tyler,review,bad,stuart,wellington,confessions,mccoy,temptation,counselor,haglund,hallie",2017-12-11
143,The Flop House: Episode #143 - Battle of the Year,2014-01-11,2014-01-11T15:00:00Z,65.3,"It's the Flop House crew vs. the Dream Team in an all-out dance/bad movie fight to the finish, as we discuss Battle of the Year. Meanwhile, Stu challenges our missing co-host for synopsis supremacy, Dan discusses Vincent Van Gogh's battle with his own body, and Hallie drops the world's best rooster pun.]]>",yes,"dan,the,of,film,comedy,movies,movie,humor,dance,review,year,battle,bad,stuart,wellington,mccoy,haglund,hallie",2017-12-11
142,The Flop House: Episode #142 - Getaway,2013-12-28,2013-12-28T15:00:00Z,70.65,"Go away, Getaway
Hawkey Holidays to all the little Flop House boys and girls. Your present is the movie-length chase scene Getaway.  Meanwhile,  Dan takes on the liberal media, Stuart gives one of his patented Flop House asides, and Elliott reminds us all of Dorf's amazing performance in Don't Look Now.Movies recommended in this episode:The Hobbit: The Desolation of SmaugThe GetawayRoninThe Ballad of Cable HogueOur Town]]>",yes,"dan,film,comedy,movies,holidays,humor,review,christmas,bad,stuart,getaway,wellington,elliott,mccoy,kalan,hawkey",2017-12-11
141,The Flop House: Episode #141 - Last Ounce of Courage,2013-12-14,2013-12-14T00:38:48Z,75.7,"You can have my Christmas when you pry it from my cold dead hand.
Hey, remember when we all used to celebrate Christmas? Last Ounce of Courage takes us back to that magical time.  Meanwhile,  Stu is upset at the way Wolverine treated his Christmas gift, Dan fails to have perspective about his knee, and Elliott reveals the Jesus/Ducktales crossover.
Movies recommended in this episode:TargetsStokerMy Name is Nobody]]>",yes,"dan,of,film,comedy,war,movie,on,humor,review,christmas,holiday,last,bad,stuart,courage,wellington,elliott,mccoy,kalan,ounce",2017-12-11
140,The Flop House: Episode #140 - After Earth,2013-11-30,2013-11-30T14:02:52Z,67.25,"JAYDEN WILL BE RECOGNIZED.
It's the movie they tried to pretend M. Night Shyamalan had nothing to do with: After Earth.  Meanwhile,  Elliott introduces us to the Crypt Keeper's brother, Stuart meets his Phantasm hero, and Dan just needs to explain a few things first.
Movies recommended in this episode:Bad MiloBlue is the Warmest Color99 River Street]]>",yes,"dan,film,comedy,movies,night,humor,earth,m,review,after,bad,shyamalan,stuart,wellington,elliott,mccoy,kalan",2017-12-11
139,The Flop House: Episode #139 - Star Wars: Episode II: Attack of the Clones,2013-11-16,2013-11-16T16:09:18Z,73.06666666666666,"Two is the Cloneliest Number
The three peaches spend this episode cloning around about Star Wars: Episode II: Attack of the Clones, as part of a podcrawl with Read it and Weep (who took on Episode I) and Proudly Resents (who will be taking on Episode III).  Meanwhile, Dan's space gaydar is misaligned, Elliott explains the proper way to steal a cake, and the greatest secrets of Stuart's nerdiness are revealed.
Movies recommended in this episode:War WitchInside Llewyn DavisNightwatch]]>",yes,"dan,the,of,film,movies,humor,star,wars,reviews,attack,bad,stuart,wellington,elliott,mccoy,prequels,clones,kalan",2017-12-11
138,The Flop House: Episode #138 - Foodfight!,2013-11-02,2013-11-02T15:02:36Z,75.15,"Simulates a real Foodfight, in that it leaves you pained, sticky, and wanting to vomit.
Hey, you guys ever think to yourself, ""I like Toy Story, but I wish it could be more commercial, ugly, and frenetic?"" Welcome to Foodfight! Meanwhile, Dan points out the movie's one ""goof,"" Stuart brings it back to ""Just One of the Guys,"" and Elliott introduces his new ""Southern Tin Tin Enthusiast"" character.
Movies recommended in this episode:GojiraThe Last UnicornWalker]]>",yes,"dan,comedy,movies,humor,review,bad,stuart,wellington,elliott,mccoy,kalan,foodfight",2017-12-11
137,The Flop House: Episode #137 - The Purge,2013-10-19,2013-10-19T16:52:38Z,71.66666666666667,"Sequel to ""The Binge""
Hey guys, who do you think you're gonna murder during The Purge this year? Meanwhile, Dan argues for greater creativity in purge-crime, Elliott introduces ""Spoiler Alert Rod Serling,"" and Stuart makes us all uncomfortable with his sudden surge in the perv ratings.Movies recommended in this episode:The Phantom of the OperaNight of the DemonsThe GrannyGravityMad Love]]>",yes,"dan,the,film,comedy,movies,humor,review,bad,stuart,wellington,elliott,mccoy,purge,kalan",2017-12-11
136,The Flop House: Episode #136 - ATM,2013-10-05,2013-10-05T14:49:00Z,70.45,"Really captures the boredom of waiting at the ATM.
Thank you ATM for blowing the lid off the all-too-common crime of ATM serial killing. Meanwhile, Stuart discovers the concept of the spoiler alert, and Elliott and Dan trade impressions of one of the most oft-imitated voices in Hollywood usurping the signature role of another most-imitated-voice in Hollywood.Movies recommended in this episode:BelowAmerican MaryPersonaIn the Mouth of Madness]]>",yes,"dan,film,comedy,movie,horror,halloween,humor,review,bad,stuart,wellington,elliott,mccoy,atm,kalan,shocktober",2017-12-11
135,The Flop House: Episode #135 - Olympus Has Fallen,2013-09-21,2013-09-21T14:00:00Z,69.21666666666667,"Help, Olympus Has Fallen, and it can't get up!
(No detailed notes this week, because 2/3 of the Original Peaches are in Los Angeles this weekend, including the one who writes the show notes and really should be packing RIGHT NOW.)]]>",yes,"dan,film,comedy,movie,humor,review,bad,stuart,has,fallen,wellington,olympus,elliott,mccoy,kalan",2017-12-11
